"","ONTOLOGY","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"GO:0045087","BP","GO:0045087","innate immune response",397,-0.553356043027199,-2.33034672659905,1e-10,2.71083333333333e-08,2.38947368421053e-08,508,"tags=20%, list=5%, signal=19%","Trim25/Fer/Ifit2/Trim21/Marchf2/Cd14/Tifa/Optn/Cnpy3/Lacc1/Trim56/Lgals9/Alpk1/Coro1a/Rnf135/Zbp1/Cd1d1/Ifitm1/Gbp2/Ifi27/Gbp8/Rab20/Oas1c/Trim34a/Eif2ak2/Ccr1/H2-Q7/Ifi211/Trim12a/Gbp7/Ccl3/Mndal/Cxcl16/Ccl4/Sp100/Stat2/Ifi35/Serpinb9/Rigi/Ifi203/Igtp/Parp9/Dtx3l/Trim12c/Trim30d/Irgm2/Stat1/Herc6/Slc15a3/Ifih1/Mx2/Gbp9/Trim30a/Parp14/Tyrobp/Bst2/Gbp6/Ifi204/Oas1a/Dhx58/Irgm1/Irf7/Oas2/Oas3/Cd74/S100a9/Ifit3/Oasl2/H2-Eb1/H2-Ab1/Fcer1g/H2-Aa/Gbp3/Apoe/Isg15/Ifit1/S100a8/Ifitm3"
"GO:0043207","BP","GO:0043207","response to external biotic stimulus",698,-0.525860635900957,-2.32402573797952,1e-10,2.71083333333333e-08,2.38947368421053e-08,654,"tags=22%, list=6%, signal=22%","Samhd1/Malt1/Bpgm/Adh5/Bcl10/Mgst1/Xpr1/Pou2f2/Ly96/Grn/Sdhaf4/Cd55/Sting1/Rnf125/Cxcl2/Tmem106a/Mx1/Cfp/Enpp1/Slc17a5/Arid5a/Znfx1/Relb/Sbno2/Bcl3/Rrp1b/Mov10/Unc93b1/Apobec1/Ifngr1/Irf1/Stab1/Trim25/Macrod2/Resf1/Fer/Ifit2/Ivns1abp/Trim21/Marchf2/Nfkbil1/Nfkbia/Cd14/Pld1/Ptgs2/Tifa/Ncf2/Optn/Slfn9/Cnpy3/Lacc1/Mef2c/Trim56/Lgals9/Alpk1/Coro1a/Rnf135/Trf/Cebpb/Zbp1/Cd52/Cd1d1/Ifitm1/Naaladl2/Gbp2/Ifi27/Gbp8/Rab20/Plaat3/Rab29/Pdcd1lg2/Fam20a/Oas1c/Rgs1/Syt11/Trim34a/P2rx7/Eif2ak2/Ccr1/Slfn8/Zfp36/H2-Q7/Ifi211/Trim12a/Gbp7/Ccl3/Mndal/Cxcl16/Ccl4/Sp100/Stat2/Ifi35/Serpinb9/Lilrb4a/Rigi/Rnf213/Ifi203/Igtp/Parp9/Dtx3l/Trim12c/Trim30d/Irgm2/Stat1/Herc6/Slc15a3/Slfn2/Cd80/Ifih1/Mx2/Gbp9/Trim30a/Parp14/Oas1b/Il1b/Tyrobp/Bst2/Gbp6/Ifi204/Oas1a/Ly6a/Dhx58/Irgm1/Irf7/Ddx60/Pde4b/Oas2/Oas3/Cd74/S100a9/Ifit3/Ccdc80/Oasl2/H2-Eb1/H2-Ab1/Ifit3b/Fcer1g/H2-Aa/Cxcl10/Gbp3/Rtp4/Fabp4/Apoe/Ifi27l2a/Isg15/Ifit1/Usp18/S100a8/Ifitm3/Ifi44/Lyz2"
"GO:0051707","BP","GO:0051707","response to other organism",698,-0.525860635900957,-2.32402573797952,1e-10,2.71083333333333e-08,2.38947368421053e-08,654,"tags=22%, list=6%, signal=22%","Samhd1/Malt1/Bpgm/Adh5/Bcl10/Mgst1/Xpr1/Pou2f2/Ly96/Grn/Sdhaf4/Cd55/Sting1/Rnf125/Cxcl2/Tmem106a/Mx1/Cfp/Enpp1/Slc17a5/Arid5a/Znfx1/Relb/Sbno2/Bcl3/Rrp1b/Mov10/Unc93b1/Apobec1/Ifngr1/Irf1/Stab1/Trim25/Macrod2/Resf1/Fer/Ifit2/Ivns1abp/Trim21/Marchf2/Nfkbil1/Nfkbia/Cd14/Pld1/Ptgs2/Tifa/Ncf2/Optn/Slfn9/Cnpy3/Lacc1/Mef2c/Trim56/Lgals9/Alpk1/Coro1a/Rnf135/Trf/Cebpb/Zbp1/Cd52/Cd1d1/Ifitm1/Naaladl2/Gbp2/Ifi27/Gbp8/Rab20/Plaat3/Rab29/Pdcd1lg2/Fam20a/Oas1c/Rgs1/Syt11/Trim34a/P2rx7/Eif2ak2/Ccr1/Slfn8/Zfp36/H2-Q7/Ifi211/Trim12a/Gbp7/Ccl3/Mndal/Cxcl16/Ccl4/Sp100/Stat2/Ifi35/Serpinb9/Lilrb4a/Rigi/Rnf213/Ifi203/Igtp/Parp9/Dtx3l/Trim12c/Trim30d/Irgm2/Stat1/Herc6/Slc15a3/Slfn2/Cd80/Ifih1/Mx2/Gbp9/Trim30a/Parp14/Oas1b/Il1b/Tyrobp/Bst2/Gbp6/Ifi204/Oas1a/Ly6a/Dhx58/Irgm1/Irf7/Ddx60/Pde4b/Oas2/Oas3/Cd74/S100a9/Ifit3/Ccdc80/Oasl2/H2-Eb1/H2-Ab1/Ifit3b/Fcer1g/H2-Aa/Cxcl10/Gbp3/Rtp4/Fabp4/Apoe/Ifi27l2a/Isg15/Ifit1/Usp18/S100a8/Ifitm3/Ifi44/Lyz2"
"GO:0098542","BP","GO:0098542","defense response to other organism",532,-0.532161302126953,-2.30391512732652,1e-10,2.71083333333333e-08,2.38947368421053e-08,776,"tags=20%, list=7%, signal=20%","Cxcl2/Tmem106a/Mx1/Cfp/Enpp1/Arid5a/Znfx1/Relb/Bcl3/Mov10/Unc93b1/Apobec1/Ifngr1/Irf1/Stab1/Trim25/Fer/Ifit2/Trim21/Marchf2/Cd14/Pld1/Tifa/Optn/Slfn9/Cnpy3/Lacc1/Trim56/Lgals9/Alpk1/Coro1a/Rnf135/Trf/Cebpb/Zbp1/Cd1d1/Ifitm1/Gbp2/Ifi27/Gbp8/Rab20/Oas1c/Syt11/Trim34a/P2rx7/Eif2ak2/Ccr1/Slfn8/H2-Q7/Ifi211/Trim12a/Gbp7/Ccl3/Mndal/Cxcl16/Ccl4/Sp100/Stat2/Ifi35/Serpinb9/Rigi/Rnf213/Ifi203/Igtp/Parp9/Dtx3l/Trim12c/Trim30d/Irgm2/Stat1/Herc6/Slc15a3/Ifih1/Mx2/Gbp9/Trim30a/Parp14/Oas1b/Il1b/Tyrobp/Bst2/Gbp6/Ifi204/Oas1a/Dhx58/Irgm1/Irf7/Ddx60/Oas2/Oas3/Cd74/S100a9/Ifit3/Oasl2/H2-Eb1/H2-Ab1/Ifit3b/Fcer1g/H2-Aa/Cxcl10/Gbp3/Rtp4/Apoe/Isg15/Ifit1/S100a8/Ifitm3/Lyz2"
"GO:0009607","BP","GO:0009607","response to biotic stimulus",729,-0.5184468748906,-2.29762324086728,1e-10,2.71083333333333e-08,2.38947368421053e-08,960,"tags=21%, list=9%, signal=21%","Samhd1/Malt1/Bpgm/Adh5/Bcl10/Mgst1/Xpr1/Pou2f2/Ly96/Grn/Calm2/Sdhaf4/Cd55/Sting1/Rnf125/Cxcl2/Tmem106a/Mx1/Cfp/Enpp1/Slc17a5/Arid5a/Znfx1/Relb/Sbno2/Bcl3/Rrp1b/Laptm5/Mov10/Unc93b1/Apobec1/Bcl2l11/Ifngr1/Irf1/Txnip/Stab1/Trim25/Macrod2/Resf1/Fer/Ifit2/Ivns1abp/Trim21/Marchf2/Nfkbil1/Nfkbia/Cd14/Pld1/Ptgs2/Tifa/Ncf2/Optn/Slfn9/Cnpy3/Lacc1/Mef2c/Trim56/Lgals9/Alpk1/Coro1a/Rnf135/Trf/Cebpb/Zbp1/Cd52/Cd1d1/Ifitm1/Naaladl2/Gbp2/Ifi27/Gbp8/Rab20/Plaat3/Rab29/Pdcd1lg2/Fam20a/Oas1c/Rgs1/Syt11/Trim34a/P2rx7/Eif2ak2/Ccr1/Slfn8/Zfp36/H2-Q7/Ifi211/Trim12a/Gbp7/Ccl3/Mndal/Cxcl16/Ccl4/Sp100/Stat2/Ifi35/Serpinb9/Lilrb4a/Rigi/Rnf213/Ifi203/Igtp/Parp9/Dtx3l/Trim12c/Trim30d/Irgm2/Stat1/Herc6/Slc15a3/Slfn2/Cd80/Ifih1/Mx2/Gbp9/Trim30a/Parp14/Oas1b/Il1b/Tyrobp/Bst2/Gbp6/Ifi204/Oas1a/Ly6a/Dhx58/Irgm1/Irf7/Ddx60/Pde4b/Oas2/Oas3/Cd74/S100a9/Ifit3/Ccdc80/Oasl2/H2-Eb1/H2-Ab1/Ifit3b/Fcer1g/H2-Aa/Cxcl10/Gbp3/Rtp4/Fabp4/Apoe/Ifi27l2a/Isg15/Ifit1/Usp18/S100a8/Ifitm3/Ifi44/Lyz2"
"GO:0044419","BP","GO:0044419","biological process involved in interspecies interaction between organisms",797,-0.506810752164196,-2.25964881730528,1e-10,2.71083333333333e-08,2.38947368421053e-08,654,"tags=17%, list=6%, signal=17%","Relb/Sbno2/Bcl3/Rrp1b/Mov10/Unc93b1/Dynlt1b/Jun/Apobec1/Bcl2l11/Ifngr1/Itgb3/Irf1/Stab1/Trim25/Macrod2/Ly6e/Resf1/Fer/Ifit2/Ivns1abp/Trim21/Marchf2/Nfkbil1/Nfkbia/Cd14/Pld1/Ptgs2/Tifa/Ncf2/Fn1/Optn/Slfn9/Cnpy3/Lacc1/Mef2c/Trim56/Lgals9/Nectin1/Alpk1/Coro1a/Nrp1/Rnf135/Trf/Cebpb/Zbp1/Cd52/Cd1d1/Ifitm1/Naaladl2/Gbp2/Ifi27/Gbp8/Rab20/Plaat3/Rab29/Pdcd1lg2/Fam20a/Oas1c/Rgs1/Syt11/Trim34a/P2rx7/Eif2ak2/Ccr1/Slfn8/Zfp36/H2-Q7/Ifi211/Trim12a/Gbp7/Ccl3/Mndal/Cxcl16/Ccl4/Sp100/Stat2/Ifi35/Serpinb9/Lilrb4a/Rigi/Rnf213/Ifi203/Igtp/Parp9/Dtx3l/Trim12c/Trim30d/Irgm2/Stat1/Herc6/Slc15a3/Slfn2/Cd80/Ifih1/Mx2/Gbp9/Trim30a/Parp14/Oas1b/Il1b/Tyrobp/Bst2/Gbp6/Ifi204/Oas1a/Ly6a/Dhx58/Irgm1/Irf7/Ddx60/Pde4b/Oas2/Oas3/Cd74/S100a9/Ifit3/Ccdc80/Oasl2/H2-Eb1/H2-Ab1/Ifit3b/Fcer1g/H2-Aa/Cxcl10/Gbp3/Rtp4/Fabp4/Apoe/Ifi27l2a/Isg15/Ifit1/Usp18/S100a8/Ifitm3/Ifi44/Lyz2"
"GO:0032103","BP","GO:0032103","positive regulation of response to external stimulus",218,-0.55651954465012,-2.219649661076,1e-10,2.71083333333333e-08,2.38947368421053e-08,440,"tags=20%, list=4%, signal=19%","Nfkbia/Mdk/Ptgs2/Fn1/Optn/Trim56/Lgals9/Nrp1/Ctsc/Cebpb/Zbp1/Nrg1/Ccr1/Ifi211/Trim12a/Ccl3/Mndal/Ifi35/Pla2g7/Ifi203/Igtp/Parp9/Trim12c/Trim30d/Alox5ap/Trim30a/Fcgr3/Il1b/Tyrobp/Osm/Ifi204/Dhx58/Irgm1/Irf7/Ddx60/Thbs1/Cd74/S100a9/Ctss/Fcer1g/Cxcl10/Fabp4/S100a8"
"GO:0006952","BP","GO:0006952","defense response",769,-0.494812206262274,-2.20022274657926,1e-10,2.71083333333333e-08,2.38947368421053e-08,1101,"tags=22%, list=10%, signal=21%","Ccl25/Xrcc5/Psen2/Pld3/Slc26a6/Nt5e/Nmi/Lgals8/Pla2g4a/Napepld/Anxa1/Pml/Tradd/Zdhhc1/Cd68/Samhd1/Malt1/Bpgm/Bcl10/Ly96/Grn/Sdhaf4/Dbi/Cd55/Sting1/Rnf125/Metrnl/Cxcl2/Nox1/Tmem106a/Mx1/Cfp/C1qtnf12/Enpp1/Arid5a/Znfx1/Relb/Sbno2/Bcl3/Laptm5/Mov10/Unc93b1/Jun/Apobec1/Ifngr1/Irf1/Stab1/Trim25/Fer/Ifit2/Trim21/Marchf2/Nfkbia/Cd14/Crlf2/Mdk/Pld1/Ptgs2/Tifa/Fn1/Optn/Slfn9/Cnpy3/Lacc1/Tcirg1/Mef2c/Trim56/Clu/Lgals9/Alpk1/Timp1/Il1rn/Coro1a/Rnf135/Trf/Ctsc/Cebpb/Tapbp/Prcp/Zbp1/Cd1d1/Ifitm1/Gbp2/Ifi27/Gbp8/Rab20/Oas1c/Ccrl2/Socs3/Syt11/Trim34a/P2rx7/Eif2ak2/Ccr1/Slfn8/Zfp36/H2-Q7/Ifi211/Trim12a/Gbp7/Ccl3/Mndal/Cxcl16/Gm12185/Ccl4/Sp100/Stat2/Ifi35/Serpinb9/Lilrb4a/Rigi/Rnf213/Pla2g7/Ifi203/Igtp/Parp9/Dtx3l/Lsp1/Trim12c/Trim30d/Alox5ap/Irgm2/Stat1/Herc6/Rora/Slc15a3/Ifih1/Mx2/Gbp9/Trim30a/Fcgr3/Parp14/Hdac9/Oas1b/Il1b/Tyrobp/Bst2/Gbp6/Osm/Ifi204/Oas1a/Dhx58/Irgm1/Irf7/Ifi47/Ddx60/Thbs1/Oas2/Oas3/Cd74/S100a9/Ifit3/Oasl2/H2-Eb1/Ctss/H2-Ab1/Ifit3b/Fcer1g/H2-Aa/Cxcl10/Gbp3/Rtp4/Fabp4/Apoe/Isg15/Ifit1/S100a8/Ifitm3/Lyz2"
"GO:0034097","BP","GO:0034097","response to cytokine",527,-0.496626660681041,-2.14739091997614,1e-10,2.71083333333333e-08,2.38947368421053e-08,1152,"tags=23%, list=11%, signal=21%","Timp2/Cd274/Adam10/Ripk2/Ccl25/Xrcc5/Slc26a6/Akap6/Nmi/Eif4a2/Gclm/Ro60/Mga/Anxa1/Pml/Tradd/Il6st/Mrpl15/Samhd1/Il3ra/Tank/Vrk2/Sting1/Rnf125/Pdgfb/Dcp1b/Cxcl2/Tex14/Relb/Sbno2/Laptm5/Nol8/Pnpt1/Ifngr1/Mat2a/Irf1/Cacybp/Trim25/Dock8/Fer/Traf1/Ifit2/Trim21/Egr1/Il13ra1/Nfkbia/Cd14/Crlf2/Ptgs2/Fn1/Tcirg1/Trim56/Timp1/Dusp1/Il1rn/Coro1a/Cebpb/Zbp1/Ifitm1/Gbp2/Csf2ra/Ifi27/Gbp8/Rab20/Nrp2/Oas1c/Socs3/Eif2ak2/Spp1/Ccr1/Zfp36/H2-Q7/Ifi211/Gbp7/Ccl3/Mndal/Cxcl16/Gm12185/Ccl4/Sp100/Stat2/Rigi/Ifi203/Igtp/Parp9/Lsp1/Irgm2/Stat1/Rora/Ifih1/Enah/Gbp9/Parp14/Il1b/Bst2/Gbp6/Osm/Ifi204/Oas1a/Irgm1/Irf7/Ifi47/Xaf1/Oas2/Oas3/Cd74/Ifit3/Oasl2/H2-Eb1/Ctrb1/H2-Ab1/Fcer1g/H2-Aa/Cxcl10/Gbp3/Fabp4/Isg15/Ifit1/Ifitm3"
"GO:0031347","BP","GO:0031347","regulation of defense response",330,-0.51450004348092,-2.13590341730452,1e-10,2.71083333333333e-08,2.38947368421053e-08,468,"tags=17%, list=4%, signal=16%","Trim21/Nfkbia/Mdk/Ptgs2/Optn/Lacc1/Mef2c/Trim56/Lgals9/Rnf135/Ctsc/Cebpb/Zbp1/Oas1c/Socs3/Syt11/Ccr1/Zfp36/Ifi211/Trim12a/Ccl3/Mndal/Stat2/Ifi35/Serpinb9/Rigi/Ifi203/Igtp/Parp9/Dtx3l/Trim12c/Trim30d/Alox5ap/Stat1/Rora/Trim30a/Fcgr3/Parp14/Il1b/Tyrobp/Osm/Ifi204/Oas1a/Dhx58/Irgm1/Irf7/Oas3/Cd74/S100a9/Ctss/Fcer1g/Fabp4/Apoe/Isg15/S100a8"
"GO:0007059","BP","GO:0007059","chromosome segregation",303,0.458465030912985,2.07263716001897,1e-10,2.71083333333333e-08,2.38947368421053e-08,2460,"tags=39%, list=23%, signal=31%","M1ap/Rgs14/Cit/Aurkb/Ncapd2/Kifc5b/Top2a/Kif18b/Kif2c/Ube2c/Racgap1/Cdca2/Zwilch/Gem/Nuf2/Fam83d/Ncapg/Spc25/Spc24/Kif4/Mad2l1/Fbxo5/Cenph/Ndc1/Ncaph/Dsn1/Tacc3/Rad18/Fancd2/Spag5/Knstrn/Nusap1/Ccnb1/Knl1/Bub1/Dlgap5/Ncaph2/Ncapg2/Recql4/Prc1/Esco2/Kif11/Ska3/Kif23/Cdca8/Eme1/Rcc1/Ttk/Mis18a/Birc5/Espl1/Plk1/Msh5/Kif22/Mad1l1/Cenps/Kntc1/Hjurp/Mki67/Slx4/Septin1/Nek2/Incenp/Cep192/Brip1/Oip5/Nsl1/Phf13/Rb1/Cenpw/Smc2/Ncapd3/Anapc15/Rad21/Rad51c/Brca2/Cenpk/Eme2/Cenpn/Ska1/Ndc80/Trip13/Syce2/Smarca4/Sgo2a/Ccne2/Brca1/Kpnb1/Gen1/Bub1b/Cdca5/Haspin/Nup62/Seh1l/Psmc3ip/Sun1/Ik/Pum2/Anapc4/Rcc2/Zcwpw1/Anapc7/Nipbl/Mcmbp/Dync1h1/Numa1/Dync1li1/Cenpe/Smc4/Anapc11/Tubg1/Actr2/Actb/Anapc5/Cenpf/Pmf1/Chmp6/Anapc1"
"GO:0071345","BP","GO:0071345","cellular response to cytokine stimulus",473,-0.472556476489723,-2.01817639131019,1e-10,2.71083333333333e-08,2.38947368421053e-08,1101,"tags=21%, list=10%, signal=20%","Ccl25/Xrcc5/Slc26a6/Akap6/Nmi/Eif4a2/Gclm/Ro60/Mga/Pml/Tradd/Il6st/Mrpl15/Samhd1/Il3ra/Tank/Vrk2/Sting1/Rnf125/Pdgfb/Dcp1b/Cxcl2/Tex14/Sbno2/Laptm5/Nol8/Pnpt1/Ifngr1/Mat2a/Irf1/Cacybp/Trim25/Dock8/Fer/Traf1/Ifit2/Egr1/Il13ra1/Nfkbia/Crlf2/Fn1/Tcirg1/Trim56/Dusp1/Il1rn/Coro1a/Cebpb/Zbp1/Ifitm1/Gbp2/Csf2ra/Ifi27/Gbp8/Rab20/Nrp2/Oas1c/Socs3/Spp1/Ccr1/Zfp36/H2-Q7/Ifi211/Gbp7/Ccl3/Mndal/Gm12185/Ccl4/Stat2/Ifi203/Igtp/Parp9/Lsp1/Irgm2/Stat1/Rora/Enah/Gbp9/Parp14/Il1b/Gbp6/Osm/Ifi204/Oas1a/Irgm1/Irf7/Ifi47/Oas2/Oas3/Cd74/Ifit3/Oasl2/H2-Ab1/Fcer1g/Cxcl10/Gbp3/Fabp4/Isg15/Ifit1/Ifitm3"
"GO:0006955","BP","GO:0006955","immune response",779,-0.452088756995736,-2.01321527471124,1e-10,2.71083333333333e-08,2.38947368421053e-08,1155,"tags=22%, list=11%, signal=21%","Cyba/Cd274/Pik3ap1/Ripk2/H2-M3/Ccl25/St3gal1/Xrcc5/Psen2/Pld3/Slc26a6/Nmi/Lgals8/Pla2g4a/Anxa1/Pml/Sac3d1/Zdhhc1/Cd68/Exo1/Samhd1/Malt1/Apbb1ip/Bcl10/Pou2f2/Ly96/Grn/H2-DMa/Sdhaf4/Cmtm3/Rab11fip2/Cd55/Pnp/Sting1/Rnf125/Ctsh/H2-DMb1/Irak1bp1/Cxcl2/Tmem106a/Mx1/Cfp/Enpp1/Arid5a/Lfng/Cd46/Znfx1/Slc39a10/Rgcc/Relb/Sbno2/Bcl3/Laptm5/Unc93b1/Plcl2/Irf1/Pram1/Trim25/Fer/Ifit2/Trim21/Marchf2/Nfkbil1/Dnase2a/Nfkbia/Cd14/Crlf2/Mdk/Tifa/Optn/Cnpy3/Tgfb3/H2-T22/Lacc1/Tcirg1/Mef2c/Trim56/Lgals9/Alpk1/Il1rn/Lif/Coro1a/Rnf135/Trf/Ctsc/Bach2/Tapbp/Zbp1/Cd1d1/Ifitm1/H2-T24/Gbp2/H2-T23/Ifi27/Fas/Gbp8/Flot1/Rab20/Rab29/Pdcd1lg2/Oas1c/Ccrl2/Nr4a3/Trim34a/Prr7/P2rx7/Eif2ak2/Ccr1/H2-Q7/Ifi211/Trim12a/Gbp7/Ccl3/Mndal/Cxcl16/Ccl4/Sp100/Stat2/Ifi35/Serpinb9/Lilrb4a/Rigi/Ifi203/Igtp/Parp9/Lcp1/Dtx3l/Trim12c/Trim30d/Irgm2/Stat1/Herc6/Rora/Slc15a3/Cd80/Ifih1/Mx2/Gbp9/Trim30a/Fcgr3/Parp14/Il1b/Tyrobp/Bst2/Gbp6/Enpp2/Osm/Ifi204/Oas1a/Dhx58/Irgm1/Irf7/Ddx60/Pde4b/Oas2/Oas3/Cd74/S100a9/Ifit3/Oasl2/H2-Eb1/Ctss/H2-Ab1/Fcer1g/H2-Aa/Cxcl10/Gbp3/Apoe/Isg15/Ifit1/S100a8/Ifitm3/Ifi44"
