"","ONTOLOGY","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"GO:0009617","BP","GO:0009617","response to bacterium",314,-0.457164483003387,-2.18430853243236,1e-10,3.88151507618118e-08,3.58340075148281e-08,1070,"tags=24%, list=10%, signal=22%","Lyn/Tlr4/Peli1/Cd68/H2-K1/Lilrb4a/Rab29/Car5b/Lyz2/Myd88/Ptger4/Alpk1/Fuca2/Mef2c/Il18/Mapkapk3/Arid5a/Pycard/Fcer1g/B2m/Gsdmd/Trim12a/Cd52/Gstp1/Axl/Gch1/Naip6/Rnase4/Cx3cr1/Stab1/Adm/Grn/Casp4/Enpp1/Tap2/Trim12c/Ighm/Naip2/Nlrc3/P2rx7/Psmb9/Gbp8/Stat1/Il10/Znfx1/Lgals9/Gbp7/Gbp9/Gbp3/Resf1/Mx2/Ifi211/Eif2ak2/Mndal/Igtp/Irgm1/Oas1c/Rnf213/Trim30a/Ifi204/Gbp6/Herc6/Plac8/Dhx58/Ifit1/Gbp2/Cxcl10/Trim30d/Oas2/Oas1a/Isg15/Oas3/Usp18/Ifit3/Ifi44/Ly6a"
"GO:0043207","BP","GO:0043207","response to external biotic stimulus",698,-0.419985990116252,-2.17011914230059,1e-10,3.88151507618118e-08,3.58340075148281e-08,1001,"tags=20%, list=9%, signal=20%","Cd68/H2-K1/Ptprc/Lilrb4a/Unc93b1/Clec2d/Cybc1/Rab29/Sla/Apoe/Ifitm2/Bak1/Car5b/Ccdc88b/Arrb2/Exosc4/Chid1/Lyz2/Myd88/Ptger4/Alpk1/Rnf26/Itch/Fuca2/Mef2c/Il18/Mapkapk3/Arid5a/Pycard/Fcer1g/B2m/Gsdmd/Coro1a/Capg/Trim12a/Cd52/Ulbp1/Batf2/Gstp1/Cybb/Axl/Irf2/Il17ra/Tifa/Gch1/Sting1/Naip6/Endod1/Rnase4/Cx3cr1/Apobec1/Stab1/Ptpn6/Adm/Lgals8/Grn/Casp4/Msrb1/Tap1/Tmem106a/Mov10/Lacc1/Lag3/Enpp1/Tap2/Trim12c/Ighm/Naip2/Samhd1/Trim14/Nlrc3/P2rx7/Ccl3/Psmb9/Parp9/Gbp8/Mlkl/Stat1/Morc3/Il10/Trafd1/Znfx1/Lgals9/Gpam/Gbp7/Gbp9/Stat2/Gbp3/Dtx3l/Pml/Nmi/Ccl4/Slfn8/Resf1/Mx2/Parp14/Ifi211/Slfn9/Eif2ak2/Mndal/Ifih1/Sp100/Ifitm3/Igtp/Irgm1/Ifit3b/Ifi203/Oasl1/Oas1c/Rnf213/Ifi35/Trim30a/Ifi204/Gbp6/Herc6/Rigi/Plac8/Dhx58/Ifit1/Gbp2/Oas1b/Cxcl10/Oasl2/Trim30d/Ifi27l2a/Oas2/Ifit2/Zbp1/Bst2/Oas1a/Ddx60/Pparg/Rtp4/Mx1/Isg15/Oas3/Usp18/Ifit3/Ifi44/Ly6a/Irf7/Isg20"
"GO:0051707","BP","GO:0051707","response to other organism",698,-0.419985990116252,-2.17011914230059,1e-10,3.88151507618118e-08,3.58340075148281e-08,1001,"tags=20%, list=9%, signal=20%","Cd68/H2-K1/Ptprc/Lilrb4a/Unc93b1/Clec2d/Cybc1/Rab29/Sla/Apoe/Ifitm2/Bak1/Car5b/Ccdc88b/Arrb2/Exosc4/Chid1/Lyz2/Myd88/Ptger4/Alpk1/Rnf26/Itch/Fuca2/Mef2c/Il18/Mapkapk3/Arid5a/Pycard/Fcer1g/B2m/Gsdmd/Coro1a/Capg/Trim12a/Cd52/Ulbp1/Batf2/Gstp1/Cybb/Axl/Irf2/Il17ra/Tifa/Gch1/Sting1/Naip6/Endod1/Rnase4/Cx3cr1/Apobec1/Stab1/Ptpn6/Adm/Lgals8/Grn/Casp4/Msrb1/Tap1/Tmem106a/Mov10/Lacc1/Lag3/Enpp1/Tap2/Trim12c/Ighm/Naip2/Samhd1/Trim14/Nlrc3/P2rx7/Ccl3/Psmb9/Parp9/Gbp8/Mlkl/Stat1/Morc3/Il10/Trafd1/Znfx1/Lgals9/Gpam/Gbp7/Gbp9/Stat2/Gbp3/Dtx3l/Pml/Nmi/Ccl4/Slfn8/Resf1/Mx2/Parp14/Ifi211/Slfn9/Eif2ak2/Mndal/Ifih1/Sp100/Ifitm3/Igtp/Irgm1/Ifit3b/Ifi203/Oasl1/Oas1c/Rnf213/Ifi35/Trim30a/Ifi204/Gbp6/Herc6/Rigi/Plac8/Dhx58/Ifit1/Gbp2/Oas1b/Cxcl10/Oasl2/Trim30d/Ifi27l2a/Oas2/Ifit2/Zbp1/Bst2/Oas1a/Ddx60/Pparg/Rtp4/Mx1/Isg15/Oas3/Usp18/Ifit3/Ifi44/Ly6a/Irf7/Isg20"
"GO:0009607","BP","GO:0009607","response to biotic stimulus",729,-0.412465104538857,-2.13595505958898,1e-10,3.88151507618118e-08,3.58340075148281e-08,1070,"tags=20%, list=10%, signal=20%","Lyn/Tlr4/Pstpip1/Peli1/Bcl2l11/Cd68/H2-K1/Ptprc/Lilrb4a/Unc93b1/Clec2d/Cybc1/Rab29/Sla/Apoe/Ifitm2/Bak1/Car5b/Ccdc88b/Arrb2/Exosc4/Chid1/Lyz2/Myd88/Ptger4/Alpk1/Rnf26/Itch/Fuca2/Mef2c/Il18/Mapkapk3/Arid5a/Pycard/Fcer1g/B2m/Gsdmd/Tigar/Coro1a/Capg/Trim12a/Cd52/Ulbp1/Batf2/Gstp1/Cybb/Axl/Irf2/Il17ra/Tifa/Gch1/Sting1/Naip6/Endod1/Rnase4/Cx3cr1/Apobec1/Stab1/Ptpn6/Adm/Lgals8/Grn/Casp4/Msrb1/Tap1/Tmem106a/Mov10/Lacc1/Lag3/Enpp1/Tspo/Tap2/Trim12c/Ighm/Naip2/Samhd1/Trim14/Nlrc3/P2rx7/Ccl3/Psmb9/Parp9/Gbp8/Mlkl/Stat1/Morc3/Il10/Trafd1/Znfx1/Lgals9/Gpam/Gbp7/Gbp9/Stat2/Gbp3/Dtx3l/Pml/Nmi/Ccl4/Slfn8/Resf1/Mx2/Parp14/Ifi211/Slfn9/Eif2ak2/Mndal/Ifih1/Sp100/Ifitm3/Igtp/Irgm1/Ifit3b/Ifi203/Oasl1/Oas1c/Rnf213/Ifi35/Trim30a/Ifi204/Gbp6/Herc6/Rigi/Plac8/Dhx58/Ifit1/Gbp2/Oas1b/Cxcl10/Oasl2/Trim30d/Ifi27l2a/Oas2/Ifit2/Zbp1/Bst2/Oas1a/Ddx60/Pparg/Rtp4/Mx1/Isg15/Oas3/Usp18/Ifit3/Ifi44/Ly6a/Irf7/Isg20"
"GO:0006952","BP","GO:0006952","defense response",769,-0.40055454614331,-2.08295495301699,1e-10,3.88151507618118e-08,3.58340075148281e-08,1491,"tags=25%, list=14%, signal=23%","Havcr2/Nampt/Ptpn22/Nt5c3/Il4ra/Syt11/H2-M3/Rnasel/Actr3/Pvr/Pla2g7/N4bp1/Zfp36/Lilrb4b/Acer3/Ada/Trim34a/Fasn/Irak4/Icam1/Plcg2/Mrc1/Cdc42/Fadd/Bcl2l1/Stap1/Abcd1/Tbk1/Fes/Osm/Metrnl/Apobec3/Sec14l1/Lyn/Tlr4/Pstpip1/Crlf2/Cd68/H2-K1/Ptprc/Lilrb4a/Pik3ap1/Unc93b1/Cd81/Clec2d/Cybc1/Gpsm3/Sla/Apoe/Ifitm2/Ccdc88b/Arrb2/Casp7/Exosc4/Chid1/Lyz2/Myd88/Ptger4/Alpk1/Rnf26/Itch/Gps2/Il1rn/Mef2c/Il18/Arid5a/Ctss/Ctsc/Pycard/Fcer1g/B2m/Gsdmd/Coro1a/Macir/Capg/Trim12a/Camk2n1/Hdac9/Ulbp1/Batf2/Gstp1/Ahcy/Cybb/Axl/Irf2/Il17ra/Ccrl2/Tifa/Gch1/Nfkbiz/Sting1/Naip6/Endod1/Rnase4/Cx3cr1/Apobec1/Stab1/Ptpn6/Adm/Lgals8/Grn/Casp4/Msrb1/Tap1/Tmem106a/Mov10/Lacc1/Lag3/Nox1/Per1/Enpp1/Tap2/Trim12c/Ighm/Naip2/Samhd1/Trim14/Nlrc3/P2rx7/Ccl3/Parp9/Gbp8/Mlkl/Stat1/Morc3/Lxn/Il10/Trafd1/Gm12185/Nupr1/Znfx1/Tapbp/Lgals9/Gpam/Gbp7/Gbp9/Cela1/Stat2/Gbp3/Dtx3l/Pml/Nmi/Ccl4/Slfn8/Mx2/Parp14/Ifi211/Slfn9/Eif2ak2/Pde5a/Mndal/Ifih1/Sp100/Ifitm3/Igtp/Irgm1/Ifit3b/Ifi203/Oasl1/Oas1c/Rnf213/Ifi35/Trim30a/Ifi204/Gbp6/Herc6/Rigi/Plac8/Dhx58/Ifit1/Gbp2/Oas1b/Ahcyl/Cxcl10/Oasl2/Trim30d/Oas2/Ifit2/Zbp1/Bst2/Ifi47/Oas1a/Ddx60/Pparg/Rtp4/Mx1/Isg15/Oas3/Ifit3/Irf7/Isg20"
"GO:0044419","BP","GO:0044419","biological process involved in interspecies interaction between organisms",797,-0.398832227888582,-2.07660043087669,1e-10,3.88151507618118e-08,3.58340075148281e-08,1070,"tags=20%, list=10%, signal=19%","Lyn/Tlr4/Pstpip1/Peli1/Bcl2l11/Cd68/Ctsb/H2-K1/Ptprc/Lilrb4a/Unc93b1/Clec2d/Cybc1/Rab29/Sla/Apoe/Ifitm2/Bak1/Car5b/Ccdc88b/Arrb2/Stom/Exosc4/Chid1/Lyz2/Myd88/Ptger4/Alpk1/Rnf26/Itch/Fuca2/Mef2c/Il18/Mapkapk3/Arid5a/Pycard/Fcer1g/B2m/Gsdmd/Coro1a/Capg/Trim12a/Cd52/Dynlt1b/Ulbp1/Batf2/Gstp1/Fbxl2/Cybb/Axl/Irf2/Il17ra/Tifa/Gch1/Sting1/Naip6/Nrp1/Endod1/Rnase4/Cx3cr1/Apobec1/Stab1/Ptpn6/Adm/Sap30/Lgals8/Grn/Casp4/Msrb1/Tap1/Tmem106a/Mov10/Lacc1/Lag3/Enpp1/Tap2/Trim12c/Ighm/Naip2/Samhd1/Trim14/Nlrc3/P2rx7/Ccl3/Chmp6/Psmb9/Parp9/Gbp8/Mlkl/Stat1/Morc3/Il10/Trafd1/Znfx1/Lgals9/Gpam/Gbp7/Gbp9/4930486L24Rik/Stat2/Gbp3/Dtx3l/Pml/Nmi/Ccl4/Slfn8/Resf1/Mx2/Parp14/Ifi211/Slfn9/Eif2ak2/Mndal/Ifih1/Sp100/Ly6e/Ifitm3/Igtp/Irgm1/Ifit3b/Ifi203/Oasl1/Oas1c/Rnf213/Ifi35/Trim30a/Ifi204/Gbp6/Herc6/Rigi/Plac8/Dhx58/Ifit1/Gbp2/Oas1b/Cxcl10/Oasl2/Trim30d/Ifi27l2a/Oas2/Ifit2/Zbp1/Bst2/Oas1a/Ddx60/Pparg/Rtp4/Mx1/Isg15/Oas3/Usp18/Ifit3/Ifi44/Ly6a/Irf7/Isg20"
"GO:0006955","BP","GO:0006955","immune response",779,-0.392719800308287,-2.0432042918826,1e-10,3.88151507618118e-08,3.58340075148281e-08,1988,"tags=32%, list=19%, signal=28%","Pkn1/Irak3/Bax/Myo1g/Ccr1/H2-Q6/Zyx/Traf3/Myo1f/Xbp1/Socs1/Cfp/Vamp4/Rabgef1/Ddx21/Casp8/Zc3hav1/Otulin/Tbkbp1/Naip5/Rbck1/Nlrx1/Trim21/Cyba/Mapkapk2/H2-DMb1/Rif1/Dock10/Tfe3/Cnpy3/Lrrfip2/Inppl1/Nlrc5/H2-Q7/Cxcl16/Ext1/Tnfaip3/Adam17/Adcy7/Samsn1/Clpb/Bcl2/Pla2g4a/Tyk2/Tcirg1/Atp7a/Lcp1/Wnk1/Havcr2/Ptpn22/Il4ra/Tnfsf13b/Il6ra/H2-M3/Fcgrt/Stx7/Actr3/Pvr/N4bp1/Lilrb4b/Ada/Trim34a/Irak4/Pram1/Dock11/Icam1/Plcg2/Mrc1/Ptprj/Cdc42/Pou2f2/Fadd/Flot1/Itfg2/Stap1/Tbk1/Fes/Osm/Gab2/Apobec3/Sppl2a/Sec14l1/Plcl2/Vamp2/H2-D1/Lyn/Tlr4/Pstpip1/Peli1/Rac2/Crlf2/Eif2b2/Dock2/Cd68/H2-K1/Ptprc/Lilrb4a/Pik3ap1/Unc93b1/Gba/Cd81/Usp25/Tnfsf12/Clec2d/Cybc1/Wdr41/Sphk2/Rab29/Orai1/Sla/Apoe/Ifitm2/Arrb2/Fyb/Chid1/Myd88/Ptger4/Alpk1/Parp3/Itch/Gps2/Cd38/Il1rn/Mef2c/Inpp5d/Il18/Mapkapk3/Itgal/Arid5a/Ctss/Ctsc/Pycard/Fcer1g/B2m/Gsdmd/Coro1a/Csk/Capg/Trim12a/Dbnl/Ulbp1/Ahcy/Cybb/Axl/Il17ra/Ccrl2/Tifa/Ercc1/Gch1/Nfkbiz/Sting1/Naip6/Endod1/Cx3cr1/Lat2/Ptpn6/Tapbpl/Adm/Lgals8/Grn/Casp4/Msrb1/Tap1/Dclre1c/Tmem106a/Lacc1/Lag3/Enpp1/Tap2/Milr1/Trim12c/Ighm/Naip2/Samhd1/Trim14/Nlrc3/Lig4/P2rx7/Ccl3/Parp9/Gbp8/Stat1/Morc3/Il10/H2-T23/Trafd1/Ung/Znfx1/Tapbp/Il18bp/Lgals9/Lst1/Gbp7/Gbp9/Msh6/4930486L24Rik/Stat2/Gbp3/Dtx3l/H2-T22/Pml/Slc39a10/Pnp/Nmi/Ccl4/Mx2/Parp14/Ifi211/Eif2ak2/Mndal/Ifih1/Sp100/Ifitm3/Igtp/Irgm1/Ifi203/Oasl1/Oas1c/H2-T24/Ifi35/Trim30a/Ifi204/Gbp6/Herc6/Rigi/Dhx58/Ifit1/Gbp2/Ahcyl/Cxcl10/Oasl2/Trim30d/Oas2/Ifit2/Zbp1/Bst2/Oas1a/Ddx60/Pparg/Mx1/Isg15/Oas3/Ifit3/Ifi44/Irf7/Isg20"
"GO:0045088","BP","GO:0045088","regulation of innate immune response",136,-0.53313387619417,-2.32171017039862,5.55468218971273e-10,2.00770901812617e-07,1.85350974119888e-07,726,"tags=26%, list=7%, signal=24%","Pycard/Trim12a/Ulbp1/Sting1/Grn/Tap1/Lag3/Tap2/Trim12c/Samhd1/Nlrc3/Parp9/Trafd1/Znfx1/Lgals9/Stat2/Nmi/Parp14/Ifi211/Mndal/Igtp/Irgm1/Ifi203/Oas1c/Ifi35/Trim30a/Ifi204/Dhx58/Trim30d/Zbp1/Oas1a/Pparg/Isg15/Oas3/Irf7"
"GO:0045824","BP","GO:0045824","negative regulation of innate immune response",48,-0.700253500680112,-2.517353411182,8.82810185956381e-10,2.86656098516732e-07,2.64639878676602e-07,465,"tags=35%, list=4%, signal=34%","Grn/Tap1/Tap2/Samhd1/Nlrc3/Trafd1/Lgals9/Stat2/Nmi/Parp14/Oas1c/Ifi204/Dhx58/Oas1a/Pparg/Isg15/Oas3"
"GO:1903900","BP","GO:1903900","regulation of viral life cycle",99,-0.580552498360911,-2.40009419418515,8.76177299471042e-10,2.86656098516732e-07,2.64639878676602e-07,729,"tags=26%, list=7%, signal=25%","Setdb1/Trim12a/Axl/Fam111a/Trim12c/Trim14/Znfx1/Parp10/Resf1/Eif2ak2/Ifih1/Ly6e/Ifitm3/Oasl1/Oas1c/Trim30a/Ifi204/Oas1b/Oasl2/Trim30d/Oas2/Bst2/Oas1a/Isg15/Oas3/Isg20"
"GO:0002831","BP","GO:0002831","regulation of response to biotic stimulus",216,-0.461467309361428,-2.12953068198831,9.25265611566457e-10,2.86656098516732e-07,2.64639878676602e-07,883,"tags=21%, list=8%, signal=20%","Apoe/Arrb2/Rnf26/Itch/Pycard/Tigar/Trim12a/Ulbp1/Sting1/Grn/Tap1/Lag3/Tap2/Trim12c/Samhd1/Nlrc3/Parp9/Stat1/Trafd1/Znfx1/Lgals9/Stat2/Dtx3l/Pml/Nmi/Parp14/Ifi211/Mndal/Igtp/Irgm1/Ifi203/Oasl1/Oas1c/Ifi35/Trim30a/Ifi204/Rigi/Dhx58/Trim30d/Zbp1/Oas1a/Ddx60/Pparg/Isg15/Oas3/Irf7"
"GO:0034097","BP","GO:0034097","response to cytokine",527,-0.358200123169759,-1.79976747564498,1.55052881971398e-09,4.58533659139051e-07,4.23316624176457e-07,1989,"tags=28%, list=19%, signal=24%","Mkrn1/Irak3/Ccr1/Plcb1/Slc25a5/Rffl/Zyx/Traf3/Xbp1/Socs1/Jarid2/Vamp4/Rabgef1/Casp8/Birc3/Otulin/Naip5/Pfkp/Timp2/Trim21/Mapkapk2/Rif1/Nlrc5/Grk2/H2-Q7/Cxcl16/Ext1/Bbs4/Klf6/Htra2/Adam17/Bcl2/Mga/Tyk2/Tcirg1/Egr1/Sh2b3/Wnk1/Il4ra/Tank/Tnfsf13b/Il6ra/Synj1/Il11ra1/Actr3/Mcm2/Zfp36/Snx10/Fasn/Hells/Irak4/Icam1/Cdc34/Mrc1/Cdc42/Fadd/Bcl2l1/Stap1/Tbk1/Il13ra1/Osm/Tlr4/Crlf2/Ptprc/Dock8/Gba/Usp25/Vrk2/Ctbp2/Arid5b/Ro60/Ifitm2/Myd88/Gps2/Il1rn/Tuba1b/Il18/Mapkapk3/Smpd4/Pycard/Fcer1g/Coro1a/Capg/Srm/Axl/Il17ra/Cib1/Gch1/Dusp1/Sting1/Naip6/Cacybp/Cx3cr1/Il15ra/Ptpn6/Casp4/Edn1/Il2rg/Naip2/Samhd1/Il3ra/Ptp4a3/Keap1/Ccl3/Parp9/Gbp8/Stat1/Gm12185/Stoml1/Gbp7/Gbp9/Stat2/Gbp3/Pml/Nmi/Ccl4/Parp14/Ifi211/Eif2ak2/Mndal/Ifih1/Sp100/Ifitm3/Igtp/Irgm1/Ifi203/Oasl1/Oas1c/Ifi204/Gbp6/Rigi/Ifit1/Gbp2/Cxcl10/Oasl2/Oas2/Ifit2/Zbp1/Bst2/Ifi47/Oas1a/Xaf1/Pparg/Isg15/Oas3/Ifit3/Irf7/Spry2"
"GO:0019058","BP","GO:0019058","viral life cycle",177,-0.478474247322697,-2.15483602448624,3.06068538911044e-09,8.65774745284893e-07,7.99280129531542e-07,1435,"tags=27%, list=14%, signal=23%","Vta1/Rnasel/N4bp1/Trim34a/Icam1/Cdc42/Pcx/Chmp2a/Apobec3/Mvb12b/Kpna2/Top2a/Ctsb/Rab29/Apoe/Ifitm2/Stom/Setdb1/Trim12a/Fbxl2/Axl/Fam111a/Nrp1/Trim12c/Trim14/Chmp6/Znfx1/Parp10/4930486L24Rik/Resf1/Eif2ak2/Ifih1/Ly6e/Ifitm3/Oasl1/Oas1c/Trim30a/Ifi204/Oas1b/Oasl2/Trim30d/Oas2/Bst2/Oas1a/Isg15/Oas3/Isg20"
"GO:0045069","BP","GO:0045069","regulation of viral genome replication",65,-0.633520076329869,-2.40387621643075,6.15969958813586e-09,1.66979189668383e-06,1.54154587060979e-06,226,"tags=26%, list=2%, signal=26%","Znfx1/Parp10/Resf1/Eif2ak2/Ifih1/Ifitm3/Oasl1/Oas1c/Ifi204/Oas1b/Oasl2/Oas2/Bst2/Oas1a/Isg15/Oas3/Isg20"
