"","ONTOLOGY","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"GO:0022627","CC","GO:0022627","cytosolic small ribosomal subunit",44,0.814257346363064,2.6924554501595,1e-10,1.32775510204082e-08,1.05843179377014e-08,1080,"tags=77%, list=10%, signal=70%","Hba-a1/Rps17/Uba52/Isg15/Rps20/Rps15a/Rps14/Rps13/Rps11/Rps28/Rps27/Rps29/Rps18/Rps25/Rps10/Rps23/Rps2/Rps5/Rps16/Rps7/Rps19/Rps26/Rps24/Rps27a/Rps21/Rps15/Rps3a1/Rps3/Fau/Rpsa/Rps8/Rps9/Mrps11/Rps27l"
"GO:0048002","BP","GO:0048002","antigen processing and presentation of peptide antigen",39,0.810506110289876,2.61779247325211,1e-10,1.32775510204082e-08,1.05843179377014e-08,536,"tags=51%, list=5%, signal=49%","H2-Q6/H2-Q4/Tap1/Cd74/B2m/H2-K1/H2-D1/H2-M3/Tap2/H2-T22/H2-Eb1/H2-Q7/H2-Ab1/H2-Aa/H2-DMb1/Pycard/H2-T24/Ctss/H2-T23/Fcgr3"
"GO:0015935","CC","GO:0015935","small ribosomal subunit",78,0.699961925240472,2.5811435127908,1e-10,1.32775510204082e-08,1.05843179377014e-08,1644,"tags=60%, list=16%, signal=51%","Hba-a1/Rps17/Uba52/Isg15/Rps18-ps6/Rps20/Rps15a/Rps14/Rps13/Rps11/Rps28/Rps27/Rps29/Rps18/Rps25/Rps10/Rps23/Rps2/Rps5/Rps16/Rps7/Rps19/Rps26/Rps24/Rps27a/Mrps21/Mrps33/Rps21/Mrps18c/Rps15/Rps3a1/Rps3/Fau/Rpsa/Mrps6/Rps8/Rps9/Mrps11/Rps27l/Mrps24/Mrps16/Mrps31/Mrps14/Chchd1/Mrps5/Dap3/Rps6"
"GO:0005746","CC","GO:0005746","mitochondrial respirasome",69,0.71125104198301,2.57238159477586,1e-10,1.32775510204082e-08,1.05843179377014e-08,2030,"tags=70%, list=19%, signal=57%","AA467197/Ndufb4/Ndufb4b/Ndufa5/Ndufa13/Ndufa2/Ndufa3/Cox6b1/Ndufa1/Cox7b/Cox7a1/Ndufa7/Ndufb2/Ndufc1/Ndufb7/Cox7c/Ndufab1/Cox5b/Cox4i1/Foxred1/Cox7a2/Uqcrq/Uqcrb/Ndufa4/Ndufb6/Ndufv3/Ndufc2/Ndufa11/Ndufs5/Uqcr11/Cox6c/Ndufb5/Dmac2/Ndufs6/Ndufb10/Dmac1/Cox7a2l/Ndufv2/Ndufb3/Uqcrh/Cox6a1/Uqcr10/Ndufb9/Cox5a/Ndufa12/Ndufb11/Cox8a/Ndufb8"
"GO:0098798","CC","GO:0098798","mitochondrial protein-containing complex",266,0.591561607621291,2.56207781475872,1e-10,1.32775510204082e-08,1.05843179377014e-08,2669,"tags=59%, list=25%, signal=46%","AA467197/Ndufb4/Ndufb4b/Ndufa5/Dnajc19/Pam16/Ndufa13/Atp5j/Atp5o/Ndufa2/Mrpl52/Ndufa3/Cox6b1/Mcub/Slc25a4/Ndufa1/Cox7b/Tomm5/Timm10b/Ndufa7/Ndufb2/Tomm7/Tomm20/Tomm6/Mrpl23/Mrps21/Pam16l/Ndufc1/Etfb/Mrps33/Ndufb7/Cox7c/Ndufab1/Cox5b/Trmt10c/Mrps18c/Cox4i1/Tomm70a/Chchd6/Foxred1/Mrpl35/Atp5e/Mrpl21/Cox7a2/Mrpl39/Atp5l/Mrps6/Nsun3/Atp5j2/Mrpl33/Mrpl17/Uqcrq/Uqcrb/Ndufa4/Ndufb6/Dnajc15/Ndufv3/Atp5k/Ndufc2/Mrps11/Mrpl22/Mrpl57/Ndufa11/Bax/Mrps24/Suclg2/Ndufs5/Mrps16/Atp5mpl/Uqcr11/Gadd45gip1/Mrpl46/Cox6c/Timm8a1/Atp5md/Mrps31/Ndufb5/Dmac2/Tomm40/Mrpl18/Ndufs6/Micos13/Ndufb10/Mrpl9/Dmac1/Ndufv2/Mrpl53/Mrps14/Ndufb3/Uqcrh/Atp5g1/Mrpl19/Chchd1/Cox6a1/Mrps5/Uqcr10/Dap3/Micos10/Timm13/Ndufb9/Mrpl30/Mrpl24/Grpel1/Dbt/Timm10/Mrpl54/Mrpl27/Mrpl48/Mrpl40/Phb/Cox5a/Mrpl51/Mrpl14/Mrpl28/Mrpl50/Timm50/Mrpl4/Mrpl34/Smdt1/Mrpl47/Ndufa12/Mrpl20/Hsd17b10/Ndufb11/Cox8a/Malsu1/Vdac1/Ndufb8/Mrps25/Mrpl2/Mtx1/Atp5g2/Atp5pb/Romo1/Uqcc3/Mrpl42/Atp5h/Afg3l2/Prorp/Mpv17l2/Mrps15/Ndufa6/Mrpl15/Ndufa9/Sdhb/Mrpl13/Trmt10b/Samm50/Mrps28/Timm17b/Aurkaip1/Atp5g3/Tomm22/Mrpl11/Afg3l1/Atp5d/Ndufa8/Ndufs4"
"GO:0034341","BP","GO:0034341","response to interferon-gamma",83,0.687895775072345,2.55669476761604,1e-10,1.32775510204082e-08,1.05843179377014e-08,735,"tags=31%, list=7%, signal=29%","Gbp2/Gbp7/Gbp6/Gbp3/Nlrc5/Igtp/Cd74/Sp100/Irgm2/Gbp8/Gbp9/Bst2/Stat1/H2-Eb1/Irgm1/H2-Q7/H2-Ab1/Parp14/H2-Aa/Irf1/Ifitm3/Parp9/Rpl13a/Socs1/Nmi/Cd47"
"GO:0070469","CC","GO:0070469","respirasome",74,0.698553205376708,2.54757437491346,1e-10,1.32775510204082e-08,1.05843179377014e-08,2030,"tags=69%, list=19%, signal=56%","AA467197/Ndufb4/Ndufb4b/Ndufa5/Ndufa13/Ndufa2/Ndufa3/Cox6b1/Higd1a/Ndufa1/Cox7b/Cox7a1/Ndufa7/Ndufb2/Ndufb1/Ndufc1/Ndufb7/Cox7c/Ndufab1/Cox5b/Cox4i1/Foxred1/Coa6/Cox7a2/Uqcrq/Uqcrb/Ndufa4/Ndufb6/Ndufv3/Ndufc2/Ndufa11/Ndufs5/Uqcr11/Cox6c/Ndufb5/Dmac2/Ndufs6/Ndufb10/Dmac1/Cox7a2l/Ndufv2/Ndufb3/Uqcrh/Cox6a1/Uqcr10/Ndufb9/Cox5a/Ndufa12/Ndufb11/Cox8a/Ndufb8"
"GO:0098800","CC","GO:0098800","inner mitochondrial membrane protein complex",124,0.643999735924876,2.54732479261152,1e-10,1.32775510204082e-08,1.05843179377014e-08,2669,"tags=69%, list=25%, signal=52%","AA467197/Ndufb4/Ndufb4b/Ndufa5/Dnajc19/Pam16/Ndufa13/Atp5j/Atp5o/Ndufa2/Ndufa3/Cox6b1/Mcub/Ndufa1/Cox7b/Timm10b/Ndufa7/Ndufb2/Pam16l/Ndufc1/Ndufb7/Cox7c/Ndufab1/Cox5b/Cox4i1/Chchd6/Foxred1/Atp5e/Cox7a2/Atp5l/Atp5j2/Uqcrq/Uqcrb/Ndufa4/Ndufb6/Dnajc15/Ndufv3/Atp5k/Ndufc2/Ndufa11/Ndufs5/Atp5mpl/Uqcr11/Cox6c/Atp5md/Ndufb5/Dmac2/Ndufs6/Micos13/Ndufb10/Dmac1/Ndufv2/Ndufb3/Uqcrh/Atp5g1/Cox6a1/Uqcr10/Micos10/Ndufb9/Grpel1/Timm10/Phb/Cox5a/Timm50/Smdt1/Ndufa12/Ndufb11/Cox8a/Ndufb8/Atp5g2/Atp5pb/Romo1/Uqcc3/Atp5h/Afg3l2/Ndufa6/Ndufa9/Sdhb/Trmt10b/Timm17b/Atp5g3/Afg3l1/Atp5d/Ndufa8/Ndufs4"
"GO:0005198","MF","GO:0005198","structural molecule activity",284,0.584512252450083,2.54505169716344,1e-10,1.32775510204082e-08,1.05843179377014e-08,1937,"tags=48%, list=18%, signal=40%","Camk2b/H1f4/Rps17/Uba52/Rpl35/Isg15/Rpl24/Rpl35a/Rpl31/Mylpf/Rpl36/Rplp2/Rpl32/Rpl34/Thbs1/Rps20/Rps15a/Rps14/Rpl27a/Rpl28/Rps13/Rps11/Rps28/Nutf2/Rpl13/Rps27/Spon1/Rpl18/Rps29/Hmga1/Rpl22/Rps18/Rps25/Rpl12/Crybg3/Rpl36a/Rps10/Rps23/Mrpl52/Rpl18a/Rpl11/Rpl41/Rpl30/Col23a1/Rpl23a/Rps2/Rps5/Rps16/Rpl39/Flg/Rpl13a/Rps7/Ndufa7/Rps19/Rps26/Rpl38/Rps24/Rps27a/Rpl22l1/H1f3/Rpl37a/Rpl37/Rpl29/Mrpl23/Mrps21/Igfbp7/Rpl36al/Rpl21/Rplp1/Rpl10/Rpl10a/Rpl27/Rpl26/Rps21/Rpl19/Mrps18c/Rps15/Rps3a1/Rps3/Rpl17/Fau/Mrpl35/Mrpl21/Rpl23/Rpsa/Mrpl39/Mrps6/Rps8/Rps9/Mrpl33/Mrpl17/Rpl9/Mrps11/Mrpl22/Mrpl57/Rps27l/Mrps24/Myl6/Rpl15/Dlgap1/Gm2000/Mrps16/Rpl14/Rpl8/Rplp0/Mrpl46/Cope/Mrps31/Rpl6/Mrpl18/Mrpl9/Mrps14/Mrpl19/Rpl5/Mrps5/Arpc4/Dap3/Rpl4/Rpl7/Mrpl30/Rps6/Mrpl24/Tuba1a/Rpl3/Mrpl54/Emilin2/Mrpl27/Mrpl51/Mrpl14/Mrpl28/Mrpl4/Mrpl34/Mrpl47/Mrpl20/Rps4x"
"GO:0098803","CC","GO:0098803","respiratory chain complex",67,0.709725423798408,2.53733550881915,1e-10,1.32775510204082e-08,1.05843179377014e-08,2030,"tags=70%, list=19%, signal=57%","AA467197/Ndufb4/Ndufb4b/Ndufa5/Ndufa13/Ndufa2/Ndufa3/Cox6b1/Ndufa1/Cox7b/Ndufa7/Ndufb2/Ndufc1/Ndufb7/Cox7c/Ndufab1/Cox5b/Cox4i1/Foxred1/Coa6/Cox7a2/Uqcrq/Uqcrb/Ndufa4/Ndufb6/Ndufv3/Ndufc2/Ndufa11/Ndufs5/Uqcr11/Cox6c/Ndufb5/Dmac2/Ndufs6/Ndufb10/Dmac1/Ndufv2/Ndufb3/Uqcrh/Cox6a1/Uqcr10/Ndufb9/Cox5a/Ndufa12/Ndufb11/Cox8a/Ndufb8"
"GO:0042742","BP","GO:0042742","defense response to bacterium",109,0.639568527731089,2.4958299573822,1e-10,1.32775510204082e-08,1.05843179377014e-08,995,"tags=35%, list=9%, signal=32%","Iigp1/Gbp2/Gbp7/Gbp6/Gbp3/Igtp/Casp4/B2m/H2-K1/Nlrp3/Irgm2/Gbp8/Gbp9/Oas1a/H2-M3/Syk/Oas2/Irgm1/Isg15/Lyz2/Pglyrp1/Spn/Oas3/Pycard/Rpl30/Rpl39/Nod2/Slpi/Myo1f/P2rx7/Rps19/Trbc1/Arg2/Cyba/Il10/Fau/Rnase4/Hmgb2"
"GO:0009617","BP","GO:0009617","response to bacterium",314,0.555007785145518,2.43777336904653,1e-10,1.32775510204082e-08,1.05843179377014e-08,735,"tags=24%, list=7%, signal=23%","Iigp1/Gbp2/Gbp7/Psmb9/Gbp6/Gbp3/Fabp4/Nlrc5/Igtp/Ifi44/Cxcl10/Casp4/B2m/H2-K1/Hba-a1/Ly6a/Trim30d/Ptgs2/Hba-a2/Nlrp3/Cd274/Irgm2/Trim30a/Gbp8/Gbp9/AA467197/Cxcl3/Oas1a/H2-M3/Adgrl2/Tap2/Tnip3/Stat1/Syk/Oas2/Mndal/Irgm1/Ccdc80/Mef2c/Cxcl1/Il12rb2/Cxcl2/Isg15/Usp18/Ifi204/Fam20a/Lyz2/Lilrb4a/Rab29/Gstp1/Pglyrp1/Spn/Lsm5/Oas3/Pycard/Trim12c/Ncf2/Fkbp5/Ifit1/Stap1/Rpl30/Rpl39/Nod2/Slpi/Mx2/Myo1f/Rpl13a/P2rx7/Rps19/Ifi211/Dhx58/Trbc1/Bnip3/Pde2a/Cd47"
"GO:0005576","CC","GO:0005576","extracellular region",586,0.465581827522616,2.12632850682074,1e-10,1.32775510204082e-08,1.05843179377014e-08,1361,"tags=25%, list=13%, signal=23%","Iigp1/Gbp2/Gbp7/Xdh/Ctla2a/Ctrb1/Gbp6/H2-Q6/Nrg1/Gbp3/H2-Q4/Try5/Ctla2b/4930486L24Rik/Cd74/Prss2/Cxcl10/Casp4/B2m/H2-K1/Hba-a1/H2-D1/Mmp13/H2bc18/Fabp5/Nlrp3/Csf2/Hbb-bt/Cd274/Gbp9/Osm/Cxcl3/Clstn1/Fgf13/Fas/Itgam/Ndnf/H2-M3/H2-T22/Hpse/H2-Q7/Ccdc80/Cxcl1/Cxcl2/Isg15/Tnfrsf18/Clec2g/Icam1/Serpinb1a/Fam20a/Lyz2/Il18bp/Xylt1/Pglyrp1/Spn/Sema4d/Gstm5/S100a11/Tg/Sod1/Edn1/Thbs1/Mical1/Pla2g7/Tff1/Pycard/Atp5j/Nucb2/Spon1/H2-T24/Ctss/Procr/Rbp4/Col23a1/H2-T23/Txn1/S100a10/Rpl39/Plat/Slpi/Il15ra/Fam3c/Them6/Trbc1/Nmi/Pdzd2/Igfbp7/Gstm1/Csf1/Septin2/Gstm4/Lgals1/Aimp1/Cd47/Pla2g12a/Crlf2/Ppia/Nupr1/Rbm44/S100a4/Cela1/Mif/Rap2b/Tfrc/Il10/Fau/Hdgf/Plau/Metrn/Gusb/Rnase4/Sra1/Hmgn2/Hmgb2/Ccl27a/Serpinb6b/Timp1/Ly96/Mtus2/Dbi/Ifnar2/Ifi30/Ceacam16/Sulf2/Il1a/Adam15/Srgn/Iqcb1/Calu/Ctsl/Abhd15/Il1b/Ckm/Cstb/Snrnp25/Pon3/Crtap/Serpinc1/S100a13/Asah1/Pdap1/Gfer/Ska1/Hmgb1"
"GO:0030695","MF","GO:0030695","GTPase regulator activity",304,-0.420008423715759,-2.11754025228739,1e-10,1.32775510204082e-08,1.05843179377014e-08,2613,"tags=44%, list=25%, signal=34%","Sipa1l3/Ranbp3/Sbf2/Itsn2/Arhgap31/Dock5/Arhgap30/Ocrl/Arfgap2/Arfgef2/Chm/Sgsm2/Mycbp2/Rasa2/Sipa1l1/Tbc1d17/Dennd5a/Sgsm3/Fnip1/Vav3/Rabif/Gapvd1/Sipa1/Psd3/Rapgef6/Rabep1/Arfgef1/Myo9a/Sbf1/Tbc1d13/Rabgap1/Ranbp2/Bcar3/Als2/Arhgap6/Sh2d3c/Plekhg2/Nprl3/Arhgef39/Llgl1/Ralgapa1/Sh3bp4/Arhgap21/Nf1/Dennd1b/Dock7/Git2/Nrp1/Arhgap45/Akap13/Tbc1d14/Tbc1d22b/Iqsec1/Evi5/Dennd4c/Ccdc88a/Cyth1/Arhgap26/Ric1/Chml/Arhgap19/Tiam2/Rp2/Arfgap1/Sos2/Sh3bp5l/Ralgds/Gdi1/Depdc1b/Rab3gap2/Dennd6b/Rgs3/Tbc1d1/Rab3ip/Trio/Smcr8/Tbc1d30/Krit1/Dock4/Rgp1/Fgd6/Rasgrp2/Tbc1d5/Arhgap39/Tbc1d22a/Agap3/Arap3/Rgl1/Agfg1/Egf/Ralgapa2/Tbc1d12/Arhgef12/Dnmbp/Ric8b/Plekhg3/Gnaq/Spata13/Depdc5/Srgap2/Rpgr/Tbc1d8/Arhgap27/Dennd4a/Abr/Vav2/Ralgps1/Bcr/Rgs12/Dennd3/Rasa3/Rap1gap2/Elmod2/Agap1/Tbc1d4/Prex1/Llgl2/Rabgap1l/Ralgapb/Arhgap18/Arhgef3/Psd4/Dock9/Dennd11/Stxbp5/Dock10/Tbc1d16/Rin2/Rasgrf2/Arhgef6/Sipa1l2/Dennd1a/Plcb1/Arhgap15/Dock2"
