"","ONTOLOGY","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"GO:0051607","BP","GO:0051607","defense response to virus",189,0.61766177607771,2.20282970565634,1e-10,1.85342857142857e-08,1.58796992481203e-08,808,"tags=24%, list=8%, signal=23%","Il1b/Ifitm3/Gbp7/Ddx60/Cxcl10/Nlrp3/Ifit1/Isg15/Oasl2/Dhx58/Oas3/Trim30a/Ifi204/Rtp4/Trim30d/Oas2/Oas1a/Bst2/Ifit3/Ifit3b/Ifit2/Irf7/Oas1b/Dtx3l/Mx2/Stat1/Ifih1/Parp9/Zbp1/Trim12c/Slfn8/Rigi/Eif2ak2/Apobec1/Oas1c/Nlrx1/Trim34a/Stat2/Mlkl/Slfn9/Rnf26/Ptprc/Samhd1/Mov10/Trim21/Zdhhc1"
"GO:0140546","BP","GO:0140546","defense response to symbiont",189,0.61766177607771,2.20282970565634,1e-10,1.85342857142857e-08,1.58796992481203e-08,808,"tags=24%, list=8%, signal=23%","Il1b/Ifitm3/Gbp7/Ddx60/Cxcl10/Nlrp3/Ifit1/Isg15/Oasl2/Dhx58/Oas3/Trim30a/Ifi204/Rtp4/Trim30d/Oas2/Oas1a/Bst2/Ifit3/Ifit3b/Ifit2/Irf7/Oas1b/Dtx3l/Mx2/Stat1/Ifih1/Parp9/Zbp1/Trim12c/Slfn8/Rigi/Eif2ak2/Apobec1/Oas1c/Nlrx1/Trim34a/Stat2/Mlkl/Slfn9/Rnf26/Ptprc/Samhd1/Mov10/Trim21/Zdhhc1"
"GO:0045087","BP","GO:0045087","innate immune response",397,0.596906278527778,2.19990208770052,1e-10,1.85342857142857e-08,1.58796992481203e-08,842,"tags=23%, list=8%, signal=22%","S100a9/S100a8/Ifitm3/Gbp7/Fcer1g/Gbp3/H2-Aa/Casp4/H2-Ab1/H2-Q7/H2-Eb1/Cd74/Gbp2/Apoe/Syk/Nlrp3/Ccl3/Tyrobp/Ifit1/Sp100/Isg15/Gbp6/Oasl2/Ccl4/Dhx58/Gbp9/Ccr1/Oas3/Trim30a/Ifi204/Trim30d/Oas2/Iigp1/Oas1a/Bst2/Coro1a/Gbp8/Ifit3/Herc6/Ifit2/Tap1/Irf7/Slpi/Mndal/Ifi203/Csf1/Arg2/Irgm2/Parp14/Igtp/Dtx3l/Mx2/Stat1/Ifih1/Irgm1/Parp9/H2-M3/Zbp1/Myo1f/Tifa/B2m/Ifi35/Trim12c/Rigi/Eif2ak2/Slc15a3/Serpinb9/Adam8/Tap2/Oas1c/Nlrx1/Trim34a/Ifi211/Stat2/Fyn/Cd1d1/Alpk1/Tmem106a/Nod2/Ptpn6/Samhd1/Rpl39/Lgals9/Trim21/Trim59/Rel/Zdhhc1/Adar/Cfp/Cybb"
"GO:0043207","BP","GO:0043207","response to external biotic stimulus",698,0.587625804983749,2.19680014000542,1e-10,1.85342857142857e-08,1.58796992481203e-08,855,"tags=21%, list=8%, signal=21%","Il1b/S100a9/S100a8/Ifitm3/Ifi44/Gbp7/Fabp4/Lyz2/Pde4b/Lilrb4a/Ddx60/Ifi27l2a/Cd80/Fcer1g/Ccdc80/Gbp3/H2-Aa/Casp4/H2-Ab1/H2-Q7/H2-Eb1/Cd74/Cxcl10/Gbp2/Apoe/Syk/Rgs1/Nlrp3/Ccl3/Tyrobp/Ifit1/Sp100/Usp18/Cxcl3/Isg15/Cd52/Gbp6/Oasl2/Ccl4/Dhx58/Gbp9/Ccr1/Oas3/Trim30a/Ifi204/P2rx7/Ptgs2/Cxcl2/Rtp4/Trim30d/Oas2/Iigp1/Oas1a/Ncf2/Bst2/Coro1a/Fam20a/Gbp8/Ifit3/Ifit3b/Herc6/Ifit2/Tap1/Ly6a/Irf7/Slpi/Mndal/Ifi203/Oas1b/Csf1/Psmb9/Arg2/Irgm2/Cd274/Parp14/Mef2c/Igtp/Il12rb2/Dtx3l/Cxcl1/Mx2/Stat1/Ifih1/Rnf213/Irgm1/Parp9/Fkbp5/H2-M3/Pdcd1lg2/BC018473/Stab1/Zbp1/Rab29/Amy1/Pou2f2/Myo1f/Tifa/B2m/Ifi35/AA467197/Trim12c/Slfn8/Rigi/Eif2ak2/Adgrl2/Slc15a3/Syt11/Serpinb9/Stap1/Adam8/Apobec1/Tap2/Oas1c/Nlrx1/Trim34a/Ifi211/Stat2/Gsdme/Slfn2/Fyn/Cd1d1/Macrod2/Lsm5/Plaat3/Mlkl/Slfn9/Rnf26/Alpk1/Snhg1/Pde2a/Tmem106a/Ptprc/Nod2/Ptpn6/Samhd1/Gstp1/Zfp36/Rpl39/Resf1/Lgals9/Mov10/Trim21/Trim59/Rel/Zdhhc1/Adar/Cfp/Ccdc88b/Cybb/Nfkb1"
"GO:0051707","BP","GO:0051707","response to other organism",698,0.587625804983749,2.19680014000542,1e-10,1.85342857142857e-08,1.58796992481203e-08,855,"tags=21%, list=8%, signal=21%","Il1b/S100a9/S100a8/Ifitm3/Ifi44/Gbp7/Fabp4/Lyz2/Pde4b/Lilrb4a/Ddx60/Ifi27l2a/Cd80/Fcer1g/Ccdc80/Gbp3/H2-Aa/Casp4/H2-Ab1/H2-Q7/H2-Eb1/Cd74/Cxcl10/Gbp2/Apoe/Syk/Rgs1/Nlrp3/Ccl3/Tyrobp/Ifit1/Sp100/Usp18/Cxcl3/Isg15/Cd52/Gbp6/Oasl2/Ccl4/Dhx58/Gbp9/Ccr1/Oas3/Trim30a/Ifi204/P2rx7/Ptgs2/Cxcl2/Rtp4/Trim30d/Oas2/Iigp1/Oas1a/Ncf2/Bst2/Coro1a/Fam20a/Gbp8/Ifit3/Ifit3b/Herc6/Ifit2/Tap1/Ly6a/Irf7/Slpi/Mndal/Ifi203/Oas1b/Csf1/Psmb9/Arg2/Irgm2/Cd274/Parp14/Mef2c/Igtp/Il12rb2/Dtx3l/Cxcl1/Mx2/Stat1/Ifih1/Rnf213/Irgm1/Parp9/Fkbp5/H2-M3/Pdcd1lg2/BC018473/Stab1/Zbp1/Rab29/Amy1/Pou2f2/Myo1f/Tifa/B2m/Ifi35/AA467197/Trim12c/Slfn8/Rigi/Eif2ak2/Adgrl2/Slc15a3/Syt11/Serpinb9/Stap1/Adam8/Apobec1/Tap2/Oas1c/Nlrx1/Trim34a/Ifi211/Stat2/Gsdme/Slfn2/Fyn/Cd1d1/Macrod2/Lsm5/Plaat3/Mlkl/Slfn9/Rnf26/Alpk1/Snhg1/Pde2a/Tmem106a/Ptprc/Nod2/Ptpn6/Samhd1/Gstp1/Zfp36/Rpl39/Resf1/Lgals9/Mov10/Trim21/Trim59/Rel/Zdhhc1/Adar/Cfp/Ccdc88b/Cybb/Nfkb1"
"GO:0009615","BP","GO:0009615","response to virus",225,0.600999653397469,2.17351070088663,1e-10,1.85342857142857e-08,1.58796992481203e-08,855,"tags=24%, list=8%, signal=23%","Il1b/Ifitm3/Gbp7/Ddx60/Ifi27l2a/Cxcl10/Nlrp3/Ifit1/Isg15/Oasl2/Dhx58/Oas3/Trim30a/Ifi204/Rtp4/Trim30d/Oas2/Oas1a/Bst2/Ifit3/Ifit3b/Ifit2/Irf7/Oas1b/Igtp/Dtx3l/Mx2/Stat1/Ifih1/Irgm1/Parp9/Zbp1/Pou2f2/Trim12c/Slfn8/Rigi/Eif2ak2/Apobec1/Oas1c/Nlrx1/Trim34a/Stat2/Gsdme/Mlkl/Slfn9/Rnf26/Ptprc/Samhd1/Lgals9/Mov10/Trim21/Zdhhc1/Adar/Nfkb1"
"GO:0009607","BP","GO:0009607","response to biotic stimulus",729,0.578005711121609,2.1660376559957,1e-10,1.85342857142857e-08,1.58796992481203e-08,855,"tags=21%, list=8%, signal=20%","Il1b/S100a9/S100a8/Ifitm3/Ifi44/Gbp7/Fabp4/Lyz2/Pde4b/Lilrb4a/Ddx60/Ifi27l2a/Cd80/Fcer1g/Ccdc80/Gbp3/H2-Aa/Casp4/H2-Ab1/H2-Q7/H2-Eb1/Cd74/Cxcl10/Gbp2/Apoe/Syk/Rgs1/Nlrp3/Ccl3/Tyrobp/Ifit1/Sp100/Usp18/Cxcl3/Isg15/Cd52/Gbp6/Oasl2/Ccl4/Dhx58/Gbp9/Ccr1/Oas3/Trim30a/Ifi204/P2rx7/Ptgs2/Cxcl2/Rtp4/Trim30d/Oas2/Iigp1/Oas1a/Laptm5/Ncf2/Bst2/Coro1a/Fam20a/Gbp8/Ifit3/Ifit3b/Herc6/Ifit2/Tap1/Ly6a/Irf7/Slpi/Mndal/Ifi203/Oas1b/Csf1/Psmb9/Arg2/Irgm2/Cd274/Parp14/Mef2c/Igtp/Il12rb2/Dtx3l/Cxcl1/Mx2/Stat1/Ifih1/Rnf213/Irgm1/Parp9/Fkbp5/H2-M3/Pdcd1lg2/BC018473/Stab1/Zbp1/Rab29/Amy1/Pou2f2/Myo1f/Tifa/B2m/Ifi35/AA467197/Trim12c/Slfn8/Rigi/Eif2ak2/Adgrl2/Slc15a3/Syt11/Serpinb9/Stap1/Adam8/Apobec1/Tap2/Oas1c/Nlrx1/Trim34a/Ifi211/Stat2/Gsdme/Slfn2/Fyn/Cd1d1/Macrod2/Lsm5/Plaat3/Mlkl/Slfn9/Rnf26/Alpk1/Snhg1/Pde2a/Tmem106a/Ptprc/Nod2/Ptpn6/Samhd1/Gstp1/Zfp36/Rpl39/Resf1/Lgals9/Mov10/Trim21/Trim59/Rel/Zdhhc1/Adar/Cfp/Ccdc88b/Cybb/Nfkb1"
"GO:0098542","BP","GO:0098542","defense response to other organism",532,0.574657805844563,2.14617801658004,1e-10,1.85342857142857e-08,1.58796992481203e-08,842,"tags=21%, list=8%, signal=20%","Il1b/S100a9/S100a8/Ifitm3/Gbp7/Lyz2/Ddx60/Fcer1g/Gbp3/H2-Aa/Casp4/H2-Ab1/H2-Q7/H2-Eb1/Cd74/Cxcl10/Gbp2/Apoe/Syk/Nlrp3/Ccl3/Tyrobp/Ifit1/Sp100/Cxcl3/Isg15/Gbp6/Oasl2/Ccl4/Dhx58/Gbp9/Ccr1/Oas3/Trim30a/Ifi204/P2rx7/Cxcl2/Rtp4/Trim30d/Oas2/Iigp1/Oas1a/Bst2/Coro1a/Gbp8/Ifit3/Ifit3b/Herc6/Ifit2/Tap1/Irf7/Slpi/Mndal/Ifi203/Oas1b/Csf1/Arg2/Irgm2/Parp14/Igtp/Dtx3l/Cxcl1/Mx2/Stat1/Ifih1/Rnf213/Irgm1/Parp9/H2-M3/Stab1/Zbp1/Myo1f/Tifa/B2m/Ifi35/Trim12c/Slfn8/Rigi/Eif2ak2/Slc15a3/Syt11/Serpinb9/Adam8/Apobec1/Tap2/Oas1c/Nlrx1/Trim34a/Ifi211/Stat2/Fyn/Cd1d1/Mlkl/Slfn9/Rnf26/Alpk1/Tmem106a/Ptprc/Nod2/Ptpn6/Samhd1/Rpl39/Lgals9/Mov10/Trim21/Trim59/Rel/Zdhhc1/Adar/Cfp/Ccdc88b/Cybb"
"GO:0044419","BP","GO:0044419","biological process involved in interspecies interaction between organisms",797,0.565554420144291,2.12035988016638,1e-10,1.85342857142857e-08,1.58796992481203e-08,825,"tags=19%, list=8%, signal=19%","Il1b/S100a9/S100a8/Ifitm3/Ifi44/Gbp7/Fabp4/Lyz2/Pde4b/Lilrb4a/Ddx60/Ifi27l2a/Cd80/Fcer1g/Ccdc80/Gbp3/H2-Aa/Casp4/H2-Ab1/H2-Q7/H2-Eb1/Cd74/Cxcl10/Gbp2/4930486L24Rik/Apoe/Syk/Rgs1/Nlrp3/Ccl3/Tyrobp/Ifit1/Sp100/Usp18/Cxcl3/Isg15/Cd52/Gbp6/Oasl2/Ccl4/Dhx58/Gbp9/Ccr1/Oas3/Trim30a/Ifi204/P2rx7/Ptgs2/Cxcl2/Rtp4/Trim30d/Oas2/Iigp1/Oas1a/Ncf2/Bst2/Coro1a/Fam20a/Gbp8/Ifit3/Ifit3b/Herc6/Ifit2/Tap1/Ly6a/Irf7/Slpi/Mndal/Ifi203/Oas1b/Csf1/Psmb9/Arg2/Irgm2/Cd274/Parp14/Mef2c/Igtp/Il12rb2/Dtx3l/Cxcl1/Mx2/Stat1/Ifih1/Rnf213/Irgm1/Parp9/Fkbp5/H2-M3/Pdcd1lg2/BC018473/Stab1/Zbp1/Rab29/Amy1/Pou2f2/Myo1f/Tifa/Prkn/B2m/Ifi35/AA467197/Trim12c/Slfn8/Rigi/Dynlt1b/Eif2ak2/Adgrl2/Slc15a3/Syt11/Serpinb9/Stap1/Adam8/Apobec1/Tap2/Oas1c/Nlrx1/Trim34a/Ifi211/Stat2/Gsdme/Slfn2/Fyn/Cd1d1/Icam1/Macrod2/Lsm5/Plaat3/Mlkl/Slfn9/Napepld/Rnf26/Zfp639/Alpk1/Snhg1/Pde2a/Tmem106a/Ptprc/Nod2/Ptpn6/Samhd1/Gstp1/Zfp36/Rpl39/Resf1/Lgals9/Mov10/Trim21/Trim59/Rel/Zdhhc1/Adar/Cfp/Ccdc88b"
"GO:0002443","BP","GO:0002443","leukocyte mediated immunity",214,0.586545672415507,2.11050527048339,1e-10,1.85342857142857e-08,1.58796992481203e-08,767,"tags=24%, list=7%, signal=23%","Il1b/Lilrb4a/Fcer1g/H2-Q6/Itgam/H2-Aa/H2-Ab1/H2-Q7/H2-Eb1/Cd74/Syk/Nlrp3/Tyrobp/Nr4a3/P2rx7/H2-Q4/Fcgr3/Bst2/Coro1a/Tap1/Irf7/Cxcl1/Fas/H2-M3/Pram1/Pou2f2/Myo1f/B2m/Rigi/Rftn1/Serpinb9/Stap1/Itgb2/Myo1g/Tap2/H2-T24/H2-T22/Rac2/Cd1d1/Icam1/H2-DMb1/Msh6/H2-D1/Milr1/Ptprc/Nod2/Ptpn6/H2-T23/Inpp5d/Lgals9/Tcirg1"
"GO:0006955","BP","GO:0006955","immune response",779,0.558087251743096,2.09170519170095,1e-10,1.85342857142857e-08,1.58796992481203e-08,844,"tags=20%, list=8%, signal=20%","Osm/Il1b/S100a9/S100a8/Ifitm3/Ifi44/Gbp7/Pde4b/Lilrb4a/Ddx60/Apbb1ip/Ctss/Cd80/Fcer1g/Gbp3/H2-Q6/Itgam/Ccrl2/H2-Aa/Casp4/H2-Ab1/H2-Q7/H2-Eb1/Cd74/Cxcl10/Gbp2/Lcp1/4930486L24Rik/Apoe/Syk/Nlrp3/Ccl3/Tyrobp/Ifit1/Sp100/Rora/Cxcl3/Isg15/Samsn1/Gbp6/Nr4a3/Oasl2/Ccl4/Dhx58/Gbp9/Ccr1/Oas3/Trim30a/Ifi204/P2rx7/Cxcl2/Trim30d/H2-Q4/Oas2/Iigp1/Oas1a/Laptm5/Fcgr3/Bst2/Coro1a/Gbp8/Ifit3/Herc6/Ifit2/Tap1/Irf7/Slpi/Mndal/Ifi203/Csf1/Arg2/Irgm2/Cd274/Csf2/Parp14/Mef2c/Igtp/Il12rb2/Dtx3l/Cxcl1/Mx2/Fas/Dock10/Stat1/Ifih1/Rgcc/Irgm1/Parp9/H2-M3/Pram1/Pdcd1lg2/Zbp1/Rab29/Pou2f2/Myo1f/Enpp2/Tifa/B2m/Ifi35/Trim12c/Bach2/Rigi/Rftn1/Eif2ak2/Slc15a3/Serpinb9/Stap1/Tnfsf13b/Itgb2/Adam8/Myo1g/Tap2/Oas1c/Nlrx1/Trim34a/Ifi211/Stat2/H2-T24/H2-T22/Gsdme/Irak1bp1/Fyn/Rac2/Cd1d1/Icam1/H2-DMb1/Msh6/H2-D1/Alpk1/Milr1/Tmem106a/Ptprc/Nod2/Ptpn6/Samhd1/Mdk/H2-T23/Inpp5d/Rpl39/Lst1/Lgals9/Pla2g4a/Tcirg1/Trim21/Trim59/Rel/Zdhhc1/Adar/Cfp/Plcl2/Flot1/Cybb/Prr7"
"GO:0031347","BP","GO:0031347","regulation of defense response",330,0.567508346331301,2.08149170945472,1e-10,1.85342857142857e-08,1.58796992481203e-08,816,"tags=22%, list=8%, signal=20%","Osm/Il1b/S100a9/S100a8/Fabp4/Ctss/Fcer1g/Casp4/Cd74/Ctla2a/Apoe/Syk/Nlrp3/Ccl3/Tyrobp/Rora/Isg15/Dhx58/Ccr1/Oas3/Trim30a/Ifi204/Ptgs2/Trim30d/Oas1a/Fcgr3/Tap1/Irf7/Mndal/Ifi203/Arg2/Parp14/Mef2c/Igtp/Dtx3l/Cxcl1/Hpse/Stat1/Irgm1/Parp9/H2-M3/Zbp1/Myo1f/Ifi35/Trim12c/Rigi/Syt11/Serpinb9/Stap1/Adam8/Tap2/Oas1c/Nlrx1/Alox5ap/Ifi211/Stat2/Lgals2/Napepld/Rnf26/Pde2a/Nod2/Samhd1/Gstp1/Mdk/Zfp36/Lgals9/Pla2g4a/Trim21/Zdhhc1/Adar/Setd4"
"GO:0001819","BP","GO:0001819","positive regulation of cytokine production",255,0.57212008352935,2.08088732678453,1e-10,1.85342857142857e-08,1.58796992481203e-08,992,"tags=23%, list=9%, signal=21%","Osm/Il1b/Pde4b/Fcer1g/Casp4/Cd74/Thbs1/Syk/Nlrp3/Ccl3/Tyrobp/Rora/Isg15/Nr4a3/Ccl4/Dhx58/Oas3/Ifi204/P2rx7/Ptgs2/Oas2/Oas1a/Laptm5/Fcgr3/Irf7/Sorl1/Mndal/Cd274/Csf2/Il12rb2/Hpse/Stat1/Ifih1/Rgcc/H2-M3/Pou2f2/B2m/Htr2b/Rigi/Rftn1/Eif2ak2/Adam8/Oas1c/Ifi211/Cd1d1/Tmem106a/Ptprc/Nod2/Mdk/Lgals9/Rel/Setd4/Ccdc88b/Flot1/Ly96/Cd27/Heg1/Il10/Sting1"
"GO:0034097","BP","GO:0034097","response to cytokine",527,0.557289492026152,2.08076457962576,1e-10,1.85342857142857e-08,1.58796992481203e-08,814,"tags=18%, list=8%, signal=18%","Ctrb1/Osm/Il1b/Ifitm3/Gbp7/Fabp4/Fcer1g/Ifi47/Gbp3/H2-Aa/Casp4/H2-Ab1/H2-Q7/H2-Eb1/Cd74/Cxcl10/Gbp2/Syk/Il1r2/Ccl3/Ifit1/Sp100/Rora/Cxcl3/Isg15/Gbp6/Oasl2/Ccl4/Gm36723/Gbp9/Ccr1/Oas3/Ifi204/Ptgs2/Cxcl2/Csf2ra/Mga/Oas2/Xaf1/Iigp1/Oas1a/Laptm5/Bst2/Coro1a/Gbp8/Ifit3/Ifit2/Irf7/Mndal/Ifi203/Lsp1/Csf1/Irgm2/Cd274/Csf2/Parp14/Igtp/Il12rb2/Cxcl1/Stat1/Ifih1/Irgm1/Parp9/Gm12185/Zbp1/Prkn/Rigi/Eif2ak2/Stap1/Tnfsf13b/Oas1c/Ifi211/Stat2/Gsdme/Hells/Icam1/Il15ra/Timp1/Nrp2/Pde2a/Ptprc/Ptpn6/Samhd1/Dusp1/Hdgf/Zfp36/Il3ra/Snx10/Tcirg1/Prkci/Birc3/Trim21/Rel/Pde1b/Adar/Lrba"
"GO:0006952","BP","GO:0006952","defense response",769,0.548097051235017,2.05604439614228,1e-10,1.85342857142857e-08,1.58796992481203e-08,825,"tags=19%, list=8%, signal=19%","Osm/Il1b/S100a9/S100a8/Ifitm3/Gbp7/Fabp4/Lyz2/Lilrb4a/Ddx60/Ctss/Fcer1g/Ifi47/Gbp3/Itgam/Ccrl2/H2-Aa/Casp4/H2-Ab1/H2-Q7/H2-Eb1/Cd74/Cxcl10/Gbp2/Thbs1/Ctla2a/Apoe/Syk/Il1r2/Nlrp3/Ccl3/Tyrobp/Ifit1/Sp100/Rora/Cxcl3/Isg15/Gbp6/Oasl2/Ccl4/Dhx58/Gbp9/Ccr1/Oas3/Trim30a/Ifi204/P2rx7/Ptgs2/Cxcl2/Rtp4/Trim30d/Oas2/Iigp1/Oas1a/Laptm5/Fcgr3/Bst2/Coro1a/Gbp8/Ifit3/Ifit3b/Herc6/Ifit2/Tap1/Irf7/Slpi/Mndal/Ifi203/Lsp1/Oas1b/Csf1/Arg2/Irgm2/Parp14/Mef2c/Igtp/Dtx3l/Cxcl1/Mx2/Hpse/Stat1/Ifih1/Rnf213/Irgm1/Parp9/Pla2g7/H2-M3/Gm12185/Prcp/Stab1/Zbp1/Myo1f/Tifa/B2m/Ifi35/Trim12c/Slfn8/Hdac9/Rigi/Eif2ak2/Slc15a3/Syt11/Serpinb9/Stap1/Itgb2/Adam8/Apobec1/Tap2/Oas1c/Nlrx1/Alox5ap/Trim34a/Ifi211/Stat2/Fyn/Cd1d1/Icam1/Lgals2/Mlkl/Timp1/Slfn9/Napepld/Nox1/Rnf26/Alpk1/Pde2a/Ulk4/Tmem106a/Ptprc/Nod2/Ptpn6/Samhd1/Gstp1/Mdk/Zfp36/Rpl39/Lgals9/Pla2g4a/Tcirg1/Mov10/Trim21/Cela1/Trim59/Rel/Zdhhc1/Adar/Setd4/Cfp/Ccdc88b"
